v8-version,9,4,146,24,-node.20,0
v8-platform,macos,macos
shared-library,/Users/francescobedussi/.nvm/versions/node/v16.14.0/bin/node,0x102766000,0x103891e18,41304064
code-creation,Builtin,2,4250,0x10309e1c0,272,EphemeronKeyBarrierSaveFP
code-creation,Builtin,2,4292,0x10309e2e0,176,EphemeronKeyBarrierIgnoreFP
code-creation,Builtin,2,4292,0x10309e3a0,80,AdaptorWithBuiltinExitFrame
code-creation,Builtin,2,4292,0x10309e400,436,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,2,4292,0x10309e5c0,512,CallFunction_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,4292,0x10309e7e0,552,CallFunction_ReceiverIsAny
code-creation,Builtin,2,4292,0x10309ea20,228,CallBoundFunction
code-creation,Builtin,2,4292,0x10309eb20,128,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,2,4292,0x10309ebc0,128,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,2,4292,0x10309ec60,128,Call_ReceiverIsAny
code-creation,Builtin,2,4334,0x10309ed00,896,Call_ReceiverIsNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,4334,0x10309f0a0,892,Call_ReceiverIsNullOrUndefined_Baseline
code-creation,Builtin,2,4334,0x10309f420,1044,Call_ReceiverIsNotNullOrUndefined_Baseline_Compact
code-creation,Builtin,2,4334,0x10309f840,1040,Call_ReceiverIsNotNullOrUndefined_Baseline
code-creation,Builtin,2,4334,0x10309fc60,1044,Call_ReceiverIsAny_Baseline_Compact
code-creation,Builtin,2,4334,0x1030a0080,1040,Call_ReceiverIsAny_Baseline
code-creation,Builtin,2,4334,0x1030a04a0,868,Call_ReceiverIsNullOrUndefined_WithFeedback
code-creation,Builtin,2,4334,0x1030a0820,868,Call_ReceiverIsNotNullOrUndefined_WithFeedback
code-creation,Builtin,2,4375,0x1030a0ba0,868,Call_ReceiverIsAny_WithFeedback
code-creation,Builtin,2,4375,0x1030a0f20,768,CallProxy
code-creation,Builtin,2,4375,0x1030a1240,164,CallVarargs
code-creation,Builtin,2,4375,0x1030a1300,1164,CallWithSpread
code-creation,Builtin,2,4375,0x1030a17a0,1992,CallWithSpread_Baseline
code-creation,Builtin,2,4375,0x1030a1f80,2048,CallWithSpread_WithFeedback
code-creation,Builtin,2,4375,0x1030a27a0,1180,CallWithArrayLike
code-creation,Builtin,2,4375,0x1030a2c40,2032,CallWithArrayLike_WithFeedback
code-creation,Builtin,2,4375,0x1030a3440,188,CallForwardVarargs
code-creation,Builtin,2,4417,0x1030a3500,188,CallFunctionForwardVarargs
code-creation,Builtin,2,4417,0x1030a35c0,152,CallFunctionTemplate_CheckAccess
code-creation,Builtin,2,4417,0x1030a3660,236,CallFunctionTemplate_CheckCompatibleReceiver
code-creation,Builtin,2,4417,0x1030a3760,324,CallFunctionTemplate_CheckAccessAndCompatibleReceiver
code-creation,Builtin,2,4417,0x1030a38c0,24,ConstructFunction
code-creation,Builtin,2,4417,0x1030a38e0,232,ConstructBoundFunction
code-creation,Builtin,2,4417,0x1030a39e0,44,ConstructedNonConstructable
code-creation,Builtin,2,4417,0x1030a3a20,88,Construct
code-creation,Builtin,2,4459,0x1030a3a80,164,ConstructVarargs
code-creation,Builtin,2,4459,0x1030a3b40,1192,ConstructWithSpread
code-creation,Builtin,2,4459,0x1030a4000,1992,ConstructWithSpread_Baseline
code-creation,Builtin,2,4459,0x1030a47e0,1972,ConstructWithSpread_WithFeedback
code-creation,Builtin,2,4459,0x1030a4fa0,1308,ConstructWithArrayLike
code-creation,Builtin,2,4459,0x1030a54c0,2088,ConstructWithArrayLike_WithFeedback
code-creation,Builtin,2,4500,0x1030a5d00,240,ConstructForwardVarargs
code-creation,Builtin,2,4500,0x1030a5e00,240,ConstructFunctionForwardVarargs
code-creation,Builtin,2,4500,0x1030a5f00,780,Construct_Baseline
code-creation,Builtin,2,4500,0x1030a6220,784,Construct_WithFeedback
code-creation,Builtin,2,4500,0x1030a6540,588,JSConstructStubGeneric
code-creation,Builtin,2,4500,0x1030a67a0,500,JSBuiltinsConstructStub
code-creation,Builtin,2,4500,0x1030a69a0,688,FastNewObject
code-creation,Builtin,2,4500,0x1030a6c60,324,FastNewClosure
code-creation,Builtin,2,4500,0x1030a6dc0,752,ConstructProxy
code-creation,Builtin,2,4542,0x1030a70c0,264,JSEntry
code-creation,Builtin,2,4542,0x1030a71e0,264,JSConstructEntry
code-creation,Builtin,2,4542,0x1030a7300,264,JSRunMicrotasksEntry
code-creation,Builtin,2,4542,0x1030a7420,184,JSEntryTrampoline
code-creation,Builtin,2,4542,0x1030a74e0,184,JSConstructEntryTrampoline
code-creation,Builtin,2,4542,0x1030a75a0,384,ResumeGeneratorTrampoline
code-creation,Builtin,2,4542,0x1030a7740,1204,StringCodePointAt
code-creation,Builtin,2,4542,0x1030a7c00,1700,StringFromCodePointAt
code-creation,Builtin,2,4542,0x1030a82c0,576,StringEqual
code-creation,Builtin,2,4584,0x1030a8520,320,StringGreaterThan
code-creation,Builtin,2,4584,0x1030a8680,320,StringGreaterThanOrEqual
code-creation,Builtin,2,4584,0x1030a87e0,320,StringLessThan
code-creation,Builtin,2,4584,0x1030a8940,320,StringLessThanOrEqual
code-creation,Builtin,2,4584,0x1030a8aa0,2720,StringSubstring
code-creation,Builtin,2,4584,0x1030a9560,116,OrderedHashTableHealIndex
code-creation,Builtin,2,4584,0x1030a95e0,1428,InterpreterEntryTrampoline
code-creation,Builtin,2,4584,0x1030a9b80,128,InterpreterPushArgsThenCall
code-creation,Builtin,2,4584,0x1030a9c20,136,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,2,4625,0x1030a9cc0,140,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,2,4625,0x1030a9d60,136,InterpreterPushArgsThenConstruct
code-creation,Builtin,2,4625,0x1030a9e00,136,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,2,4625,0x1030a9ea0,148,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,2,4625,0x1030a9f40,92,InterpreterEnterAtBytecode
code-creation,Builtin,2,4625,0x1030a9fa0,220,InterpreterEnterAtNextBytecode
code-creation,Builtin,2,4625,0x1030aa080,80,InterpreterOnStackReplacement
code-creation,Builtin,2,4625,0x1030aa0e0,744,BaselineOutOfLinePrologue
code-creation,Builtin,2,4667,0x1030aa3e0,76,BaselineOnStackReplacement
code-creation,Builtin,2,4667,0x1030aa440,108,BaselineLeaveFrame
code-creation,Builtin,2,4667,0x1030aa4c0,236,BaselineOrInterpreterEnterAtBytecode
code-creation,Builtin,2,4667,0x1030aa5c0,240,BaselineOrInterpreterEnterAtNextBytecode
code-creation,Builtin,2,4667,0x1030aa6c0,212,InterpreterOnStackReplacement_ToBaseline
code-creation,Builtin,2,4667,0x1030aa7a0,1176,CompileLazy
code-creation,Builtin,2,4667,0x1030aac40,88,CompileLazyDeoptimizedCode
code-creation,Builtin,2,4667,0x1030aaca0,328,InstantiateAsmJs
code-creation,Builtin,2,4667,0x1030aae00,44,NotifyDeoptimized
code-creation,Builtin,2,4709,0x1030aae40,828,DeoptimizationEntry_Eager
code-creation,Builtin,2,4709,0x1030ab180,828,DeoptimizationEntry_Soft
code-creation,Builtin,2,4709,0x1030ab4c0,828,DeoptimizationEntry_Bailout
code-creation,Builtin,2,4709,0x1030ab800,828,DeoptimizationEntry_Lazy
code-creation,Builtin,2,4709,0x1030abb40,88,ContinueToCodeStubBuiltin
code-creation,Builtin,2,4709,0x1030abba0,92,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,2,4709,0x1030abc00,92,ContinueToJavaScriptBuiltin
code-creation,Builtin,2,4709,0x1030abc60,108,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,2,4709,0x1030abce0,396,CallApiCallback
code-creation,Builtin,2,4750,0x1030abe80,372,CallApiGetter
code-creation,Builtin,2,4750,0x1030ac000,8,HandleApiCall
code-creation,Builtin,2,4750,0x1030ac020,8,HandleApiCallAsFunction
code-creation,Builtin,2,4750,0x1030ac040,8,HandleApiCallAsConstructor
code-creation,Builtin,2,4750,0x1030ac060,56,AllocateInYoungGeneration
code-creation,Builtin,2,4750,0x1030ac0a0,52,AllocateRegularInYoungGeneration
code-creation,Builtin,2,4750,0x1030ac0e0,56,AllocateInOldGeneration
code-creation,Builtin,2,4750,0x1030ac120,52,AllocateRegularInOldGeneration
code-creation,Builtin,2,4792,0x1030ac160,428,CopyFastSmiOrObjectElements
code-creation,Builtin,2,4792,0x1030ac320,544,GrowFastDoubleElements
code-creation,Builtin,2,4792,0x1030ac560,436,GrowFastSmiOrObjectElements
code-creation,Builtin,2,4792,0x1030ac720,432,DebugBreakTrampoline
code-creation,Builtin,2,4792,0x1030ac8e0,228,ToNumber
code-creation,Builtin,2,4792,0x1030ac9e0,336,ToNumber_Baseline
code-creation,Builtin,2,4792,0x1030acb40,400,ToNumeric_Baseline
code-creation,Builtin,2,4792,0x1030acce0,152,PlainPrimitiveToNumber
code-creation,Builtin,2,4792,0x1030acd80,268,ToNumberConvertBigInt
